ALDER;KØN;TID;INDHOLD
66;M;2059;37432
66;M;2060;37167
66;K;2019;32915
66;K;2020;33523
66;K;2021;33154
66;K;2022;33479
66;K;2023;34078
66;K;2024;33797
66;K;2025;34151
66;K;2026;34010
66;K;2027;35353
66;K;2028;35519
66;K;2029;36517
66;K;2030;38685
66;K;2031;39278
66;K;2032;40538
66;K;2033;41844
66;K;2034;39167
66;K;2035;36558
66;K;2036;35393
66;K;2037;35920
66;K;2038;37297
66;K;2039;38229
66;K;2040;36572
66;K;2041;36795
66;K;2042;37542
66;K;2043;34446
66;K;2044;33357
66;K;2045;33535
66;K;2046;32656
66;K;2047;32147
66;K;2048;30480
66;K;2049;30343
66;K;2050;29912
66;K;2051;30360
66;K;2052;31636
66;K;2053;32057
66;K;2054;32469
66;K;2055;33846
66;K;2056;35110
66;K;2057;36051
66;K;2058;36510
66;K;2059;37827
66;K;2060;37726
67;M;2019;30887
67;M;2020;31172
67;M;2021;31805
67;M;2022;31113
67;M;2023;32095
67;M;2024;32450
67;M;2025;32326
67;M;2026;32620
67;M;2027;32438
67;M;2028;34085
67;M;2029;34031
67;M;2030;35115
67;M;2031;37266
67;M;2032;38353
67;M;2033;39168
67;M;2034;40607
67;M;2035;37802
67;M;2036;35622
67;M;2037;34346
67;M;2038;34291
67;M;2039;36095
67;M;2040;36220
67;M;2041;34793
67;M;2042;34863
67;M;2043;35320
67;M;2044;33121
67;M;2045;31613
67;M;2046;31915
67;M;2047;30997
67;M;2048;30304
67;M;2049;28705
67;M;2050;29027
67;M;2051;28251
67;M;2052;29001
67;M;2053;29983
67;M;2054;30991
67;M;2055;31586
67;M;2056;32878
67;M;2057;33970
67;M;2058;35187
67;M;2059;35512
67;M;2060;37246
67;K;2019;31969
67;K;2020;32623
67;K;2021;33233
67;K;2022;32874
67;K;2023;33206
67;K;2024;33803
67;K;2025;33532
67;K;2026;33891
67;K;2027;33757
67;K;2028;35093
67;K;2029;35267
67;K;2030;36263
67;K;2031;38422
67;K;2032;39017
67;K;2033;40278
67;K;2034;41581
67;K;2035;38924
67;K;2036;36333
67;K;2037;35182
67;K;2038;35711
67;K;2039;37083
67;K;2040;38015
67;K;2041;36371
67;K;2042;36596
67;K;2043;37343
67;K;2044;34265
67;K;2045;33185
67;K;2046;33365
67;K;2047;32493
67;K;2048;31988
67;K;2049;30331
67;K;2050;30196
67;K;2051;29768
67;K;2052;30219
67;K;2053;31491
67;K;2054;31913
67;K;2055;32326
67;K;2056;33701
67;K;2057;34963
67;K;2058;35904
67;K;2059;36366
67;K;2060;37683
68;M;2019;31007
68;M;2020;30409
68;M;2021;30703
68;M;2022;31339
68;M;2023;30671
68;M;2024;31650
68;M;2025;32015
68;M;2026;31906
68;M;2027;32206
68;M;2028;32041
68;M;2029;33679
68;M;2030;33636
68;M;2031;34719
68;M;2032;36856
68;M;2033;37944
68;M;2034;38760
68;M;2035;40198
68;M;2036;37428
68;M;2037;35279
68;M;2038;34024
68;M;2039;33978
68;M;2040;35772
68;M;2041;35904
68;M;2042;34497
68;M;2043;34575
68;M;2044;35036
68;M;2045;32861
68;M;2046;31368
68;M;2047;31675
68;M;2048;30769
68;M;2049;30086
68;M;2050;28504
68;M;2051;28829
68;M;2052;28062
68;M;2053;28813
68;M;2054;29794
68;M;2055;30801
68;M;2056;31397
68;M;2057;32687
68;M;2058;33777
68;M;2059;34993
68;M;2060;35322
68;K;2019;33032
68;K;2020;31686
68;K;2021;32342
68;K;2022;32952
68;K;2023;32601
68;K;2024;32936
68;K;2025;33536
68;K;2026;33272
68;K;2027;33634
68;K;2028;33504
68;K;2029;34837
68;K;2030;35016
68;K;2031;36010
68;K;2032;38159
68;K;2033;38754
68;K;2034;40012
68;K;2035;41315
68;K;2036;38681
68;K;2037;36110
68;K;2038;34969
68;K;2039;35501
68;K;2040;36870
68;K;2041;37801
68;K;2042;36169
68;K;2043;36399
68;K;2044;37145
68;K;2045;34087
68;K;2046;33014
68;K;2047;33196
68;K;2048;32330
68;K;2049;31831
68;K;2050;30187
68;K;2051;30052
68;K;2052;29630
68;K;2053;30082
68;K;2054;31353
68;K;2055;31775
68;K;2056;32188
68;K;2057;33562
68;K;2058;34822
68;K;2059;35763
68;K;2060;36227
69;M;2019;30359
69;M;2020;30505
69;M;2021;29930
69;M;2022;30233
69;M;2023;30872
69;M;2024;30226
69;M;2025;31204
69;M;2026;31577
69;M;2027;31480
69;M;2028;31788
69;M;2029;31635
69;M;2030;33264
69;M;2031;33233
69;M;2032;34314
69;M;2033;36438
69;M;2034;37525
69;M;2035;38343
69;M;2036;39776
69;M;2037;37045
69;M;2038;34927
69;M;2039;33693
69;M;2040;33655
69;M;2041;35442
69;M;2042;35582
69;M;2043;34195
69;M;2044;34279
69;M;2045;34743
69;M;2046;32594
69;M;2047;31119
69;M;2048;31430
69;M;2049;30536
69;M;2050;29864
69;M;2051;28298
69;M;2052;28626
69;M;2053;27870
69;M;2054;28621
69;M;2055;29602
69;M;2056;30607
69;M;2057;31205
69;M;2058;32491
69;M;2059;33582
69;M;2060;34795
69;K;2019;32509
69;K;2020;32699
69;K;2021;31376
69;K;2022;32032
69;K;2023;32643
69;K;2024;32303
69;K;2025;32641
69;K;2026;33241
69;K;2027;32989
69;K;2028;33353
69;K;2029;33231
69;K;2030;34558
69;K;2031;34742
69;K;2032;35734
69;K;2033;37875
69;K;2034;38472
69;K;2035;39728
69;K;2036;41028
69;K;2037;38416
69;K;2038;35867
69;K;2039;34741
69;K;2040;35273
69;K;2041;36640
69;K;2042;37570
69;K;2043;35952
69;K;2044;36185
69;K;2045;36930
69;K;2046;33894
69;K;2047;32830
69;K;2048;33016
69;K;2049;32155
69;K;2050;31662
69;K;2051;30028
69;K;2052;29898
69;K;2053;29480
69;K;2054;29932
69;K;2055;31199
69;K;2056;31622
69;K;2057;32038
69;K;2058;33408
69;K;2059;34669
69;K;2060;35608
70;M;2019;31682
70;M;2020;29795
70;M;2021;29956
70;M;2022;29408
70;M;2023;29721
70;M;2024;30366
70;M;2025;29748
70;M;2026;30724
70;M;2027;31106
70;M;2028;31025
70;M;2029;31342
70;M;2030;31206
70;M;2031;32824
70;M;2032;32807
70;M;2033;33887
70;M;2034;35998
70;M;2035;37085
70;M;2036;37907
70;M;2037;39335
70;M;2038;36646
70;M;2039;34561
70;M;2040;33350
70;M;2041;33322
70;M;2042;35102
70;M;2043;35250
70;M;2044;33885
70;M;2045;33976
70;M;2046;34446
70;M;2047;32320
70;M;2048;30867
70;M;2049;31180
70;M;2050;30299
70;M;2051;29640
70;M;2052;28089
70;M;2053;28420
70;M;2054;27675
70;M;2055;28426
70;M;2056;29407
70;M;2057;30410
70;M;2058;31011
70;M;2059;32296
70;M;2060;33384
70;K;2019;33601
70;K;2020;32131
70;K;2021;32328
70;K;2022;31027
70;K;2023;31682
70;K;2024;32297
70;K;2025;31967
70;K;2026;32308
70;K;2027;32910
70;K;2028;32667
70;K;2029;33033
70;K;2030;32920
70;K;2031;34240
70;K;2032;34432
70;K;2033;35422
70;K;2034;37551
70;K;2035;38149
70;K;2036;39402
70;K;2037;40700
70;K;2038;38115
70;K;2039;35590
70;K;2040;34477
70;K;2041;35012
70;K;2042;36374
70;K;2043;37303
70;K;2044;35701
70;K;2045;35937
70;K;2046;36683
70;K;2047;33669
70;K;2048;32615
70;K;2049;32803
70;K;2050;31951
70;K;2051;31463
70;K;2052;29843
70;K;2053;29716
70;K;2054;29303
70;K;2055;29757
70;K;2056;31021
70;K;2057;31446
70;K;2058;31863
70;K;2059;33229
70;K;2060;34488
71;M;2019;33088
71;M;2020;31093
71;M;2021;29254
71;M;2022;29425
71;M;2023;28900
71;M;2024;29221
71;M;2025;29867
71;M;2026;29271
71;M;2027;30244
71;M;2028;30633
71;M;2029;30565
71;M;2030;30888
71;M;2031;30764
71;M;2032;32372
71;M;2033;32367
71;M;2034;33444
71;M;2035;35539
71;M;2036;36624
71;M;2037;37448
71;M;2038;38873
71;M;2039;36225
71;M;2040;34173
71;M;2041;32985
71;M;2042;32966
71;M;2043;34738
71;M;2044;34894
71;M;2045;33551
71;M;2046;33651
71;M;2047;34125
71;M;2048;32027
71;M;2049;30592
71;M;2050;30911
71;M;2051;30042
71;M;2052;29393
71;M;2053;27863
71;M;2054;28198
71;M;2055;27462
71;M;2056;28214
71;M;2057;29192
71;M;2058;30194
71;M;2059;30797
71;M;2060;32079
71;K;2019;35238
71;K;2020;33145
71;K;2021;31707
71;K;2022;31912
71;K;2023;30639
71;K;2024;31295
71;K;2025;31913
71;K;2026;31593
71;K;2027;31942
71;K;2028;32544
71;K;2029;32313
71;K;2030;32684
71;K;2031;32581
71;K;2032;33894
71;K;2033;34095
71;K;2034;35081
71;K;2035;37198
71;K;2036;37799
71;K;2037;39050
71;K;2038;40344
71;K;2039;37788
71;K;2040;35292
71;K;2041;34193
71;K;2042;34731
71;K;2043;36090
71;K;2044;37018
71;K;2045;35434
71;K;2046;35675
71;K;2047;36420
71;K;2048;33433
71;K;2049;32391
71;K;2050;32582
71;K;2051;31742
71;K;2052;31261
71;K;2053;29652
71;K;2054;29531
71;K;2055;29123
71;K;2056;29578
71;K;2057;30841
71;K;2058;31265
71;K;2059;31685
71;K;2060;33048
72;M;2019;33615
72;M;2020;32375
72;M;2021;30440
72;M;2022;28658
72;M;2023;28843
72;M;2024;28343
72;M;2025;28672
72;M;2026;29323
72;M;2027;28754
72;M;2028;29721
72;M;2029;30119
72;M;2030;30065
72;M;2031;30398
72;M;2032;30290
72;M;2033;31886
72;M;2034;31893
72;M;2035;32970
72;M;2036;35047
72;M;2037;36133
72;M;2038;36958
72;M;2039;38378
72;M;2040;35776
72;M;2041;33760
72;M;2042;32597
72;M;2043;32590
72;M;2044;34353
72;M;2045;34516
72;M;2046;33198
72;M;2047;33305
72;M;2048;33783
72;M;2049;31715
72;M;2050;30301
72;M;2051;30624
72;M;2052;29773
72;M;2053;29135
72;M;2054;27623
72;M;2055;27961
72;M;2056;27237
72;M;2057;27988
72;M;2058;28968
72;M;2059;29968
72;M;2060;30573
72;K;2019;35517
72;K;2020;34715
72;K;2021;32666
72;K;2022;31259
72;K;2023;31472
72;K;2024;30227
72;K;2025;30882
72;K;2026;31502
72;K;2027;31197
72;K;2028;31551
72;K;2029;32157
72;K;2030;31937
72;K;2031;32312
72;K;2032;32217
72;K;2033;33525
72;K;2034;33734
72;K;2035;34717
72;K;2036;36821
72;K;2037;37422
72;K;2038;38671
72;K;2039;39961
72;K;2040;37437
72;K;2041;34970
72;K;2042;33889
72;K;2043;34428
72;K;2044;35783
72;K;2045;36710
72;K;2046;35145
72;K;2047;35388
72;K;2048;36134
72;K;2049;33175
72;K;2050;32146
72;K;2051;32340
72;K;2052;31509
72;K;2053;31035
72;K;2054;29443
72;K;2055;29327
72;K;2056;28925
72;K;2057;29382
72;K;2058;30639
72;K;2059;31066
72;K;2060;31485
73;M;2019;31478
73;M;2020;32777
73;M;2021;31592
73;M;2022;29724
73;M;2023;28004
73;M;2024;28202
73;M;2025;27732
73;M;2026;28072
73;M;2027;28727
73;M;2028;28185
73;M;2029;29150
73;M;2030;29556
73;M;2031;29519
73;M;2032;29860
73;M;2033;29770
73;M;2034;31352
73;M;2035;31375
73;M;2036;32449
73;M;2037;34509
73;M;2038;35593
73;M;2039;36422
73;M;2040;37837
73;M;2041;35285
73;M;2042;33309
73;M;2043;32174
73;M;2044;32178
73;M;2045;33932
73;M;2046;34105
73;M;2047;32812
73;M;2048;32929
73;M;2049;33412
73;M;2050;31376
73;M;2051;29985
73;M;2052;30316
73;M;2053;29479
73;M;2054;28856
73;M;2055;27366
73;M;2056;27706
73;M;2057;26996
73;M;2058;27749
73;M;2059;28724
73;M;2060;29723
73;K;2019;33756
73;K;2020;34949
73;K;2021;34171
73;K;2022;32164
73;K;2023;30789
73;K;2024;31009
73;K;2025;29791
73;K;2026;30448
73;K;2027;31069
73;K;2028;30776
73;K;2029;31135
73;K;2030;31741
73;K;2031;31532
73;K;2032;31910
73;K;2033;31827
73;K;2034;33126
73;K;2035;33340
73;K;2036;34321
73;K;2037;36409
73;K;2038;37013
73;K;2039;38258
73;K;2040;39543
73;K;2041;37053
73;K;2042;34618
73;K;2043;33555
73;K;2044;34098
73;K;2045;35447
73;K;2046;36371
73;K;2047;34827
73;K;2048;35076
73;K;2049;35822
73;K;2050;32894
73;K;2051;31880
73;K;2052;32077
73;K;2053;31258
73;K;2054;30794
73;K;2055;29218
73;K;2056;29107
73;K;2057;28712
73;K;2058;29169
73;K;2059;30423
73;K;2060;30853
74;M;2019;28737
74;M;2020;30608
74;M;2021;31897
74;M;2022;30770
74;M;2023;28974
74;M;2024;27317
74;M;2025;27534
74;M;2026;27093
74;M;2027;27445
74;M;2028;28104
74;M;2029;27591
74;M;2030;28554
74;M;2031;28968
74;M;2032;28948
74;M;2033;29301
74;M;2034;29228
74;M;2035;30797
74;M;2036;30836
74;M;2037;31906
74;M;2038;33949
74;M;2039;35031
74;M;2040;35862
74;M;2041;37273
74;M;2042;34772
74;M;2043;32840
74;M;2044;31734
74;M;2045;31750
74;M;2046;33493
74;M;2047;33677
74;M;2048;32412
74;M;2049;32539
74;M;2050;33027
74;M;2051;31025
74;M;2052;29659
74;M;2053;29994
74;M;2054;29176
74;M;2055;28568
74;M;2056;27099
74;M;2057;27444
74;M;2058;26748
74;M;2059;27501
74;M;2060;28477
74;K;2019;31680
74;K;2020;33198
74;K;2021;34378
74;K;2022;33621
74;K;2023;31654
74;K;2024;30309
74;K;2025;30534
74;K;2026;29343
74;K;2027;29996
74;K;2028;30616
74;K;2029;30335
74;K;2030;30696
74;K;2031;31302
74;K;2032;31103
74;K;2033;31484
74;K;2034;31409
74;K;2035;32698
74;K;2036;32917
74;K;2037;33894
74;K;2038;35967
74;K;2039;36571
74;K;2040;37808
74;K;2041;39088
74;K;2042;36633
74;K;2043;34233
74;K;2044;33189
74;K;2045;33732
74;K;2046;35074
74;K;2047;35997
74;K;2048;34475
74;K;2049;34727
74;K;2050;35474
74;K;2051;32581
74;K;2052;31581
74;K;2053;31783
74;K;2054;30974
74;K;2055;30520
74;K;2056;28963
74;K;2057;28858
74;K;2058;28471
74;K;2059;28929
74;K;2060;30178
75;M;2019;25540
75;M;2020;27894
75;M;2021;29733
75;M;2022;31010
75;M;2023;29936
75;M;2024;28209
75;M;2025;26616
75;M;2026;26845
75;M;2027;26434
75;M;2028;26794
75;M;2029;27455
75;M;2030;26972
75;M;2031;27929
75;M;2032;28351
75;M;2033;28349
75;M;2034;28710
75;M;2035;28654
75;M;2036;30209
75;M;2037;30262
75;M;2038;31328
75;M;2039;33350
75;M;2040;34430
75;M;2041;35263
75;M;2042;36665
75;M;2043;34223
75;M;2044;32335
75;M;2045;31259
75;M;2046;31288
75;M;2047;33018
75;M;2048;33211
75;M;2049;31976
75;M;2050;32112
75;M;2051;32607
75;M;2052;30640
75;M;2053;29303
75;M;2054;29644
75;M;2055;28843
75;M;2056;28251
75;M;2057;26807
75;M;2058;27157
75;M;2059;26476
75;M;2060;27229
75;K;2019;28839
75;K;2020;31065
75;K;2021;32564
75;K;2022;33733
75;K;2023;33000
75;K;2024;31080
75;K;2025;29768
75;K;2026;29997
75;K;2027;28837
75;K;2028;29488
75;K;2029;30106
75;K;2030;29838
75;K;2031;30204
75;K;2032;30808
75;K;2033;30621
75;K;2034;31005
75;K;2035;30938
75;K;2036;32219
75;K;2037;32443
75;K;2038;33414
75;K;2039;35466
75;K;2040;36073
75;K;2041;37301
75;K;2042;38575
75;K;2043;36162
75;K;2044;33800
75;K;2045;32775
75;K;2046;33319
75;K;2047;34654
75;K;2048;35573
75;K;2049;34075
75;K;2050;34334
75;K;2051;35076
75;K;2052;32223
75;K;2053;31239
75;K;2054;31445
75;K;2055;30652
75;K;2056;30206
75;K;2057;28670
75;K;2058;28572
75;K;2059;28193
75;K;2060;28652
76;M;2019;23395
76;M;2020;24718
76;M;2021;27018
76;M;2022;28822
76;M;2023;30084
76;M;2024;29064
76;M;2025;27411
76;M;2026;25884
76;M;2027;26124
76;M;2028;25742
76;M;2029;26112
76;M;2030;26773
76;M;2031;26319
76;M;2032;27270
76;M;2033;27699
76;M;2034;27715
76;M;2035;28083
76;M;2036;28045
76;M;2037;29583
76;M;2038;29651
76;M;2039;30711
76;M;2040;32711
76;M;2041;33786
76;M;2042;34621
76;M;2043;36015
76;M;2044;33631
76;M;2045;31791
76;M;2046;30747
76;M;2047;30788
76;M;2048;32503
76;M;2049;32710
76;M;2050;31505
76;M;2051;31652
76;M;2052;32151
76;M;2053;30223
76;M;2054;28914
76;M;2055;29260
76;M;2056;28480
76;M;2057;27906
76;M;2058;26487
76;M;2059;26842
76;M;2060;26177
76;K;2019;26345
76;K;2020;28182
76;K;2021;30370
76;K;2022;31848
76;K;2023;33003
76;K;2024;32299
76;K;2025;30431
76;K;2026;29158
76;K;2027;29392
76;K;2028;28266
76;K;2029;28914
76;K;2030;29532
76;K;2031;29279
76;K;2032;29647
76;K;2033;30251
76;K;2034;30077
76;K;2035;30464
76;K;2036;30409
76;K;2037;31676
76;K;2038;31908
76;K;2039;32874
76;K;2040;34902
76;K;2041;35508
76;K;2042;36728
76;K;2043;37994
76;K;2044;35626
76;K;2045;33308
76;K;2046;32307
76;K;2047;32852
76;K;2048;34178
76;K;2049;35093
76;K;2050;33625
76;K;2051;33887
76;K;2052;34630
76;K;2053;31819
76;K;2054;30855
76;K;2055;31065
76;K;2056;30288
76;K;2057;29855
76;K;2058;28343
76;K;2059;28250
76;K;2060;27882
77;M;2019;19926
77;M;2020;22570
77;M;2021;23865
77;M;2022;26107
77;M;2023;27872
77;M;2024;29115
77;M;2025;28151
77;M;2026;26567
77;M;2027;25106
77;M;2028;25359
77;M;2029;25006
77;M;2030;25382
77;M;2031;26042
77;M;2032;25617
77;M;2033;26560
77;M;2034;26996
77;M;2035;27028
77;M;2036;27404
77;M;2037;27382
77;M;2038;28901
77;M;2039;28986
77;M;2040;30038
77;M;2041;32011
77;M;2042;33080
77;M;2043;33915
77;M;2044;35299
77;M;2045;32979
77;M;2046;31190
77;M;2047;30180
77;M;2048;30234
77;M;2049;31933
77;M;2050;32148
77;M;2051;30979
77;M;2052;31135
77;M;2053;31640
77;M;2054;29754
77;M;2055;28475
77;M;2056;28829
77;M;2057;28071
77;M;2058;27514
77;M;2059;26125
77;M;2060;26483
77;K;2019;22978
77;K;2020;25692
77;K;2021;27494
77;K;2022;29640
77;K;2023;31095
77;K;2024;32235
77;K;2025;31559
77;K;2026;29745
77;K;2027;28512
77;K;2028;28752
77;K;2029;27661
77;K;2030;28304
77;K;2031;28919
77;K;2032;28681
77;K;2033;29052
77;K;2034;29653
77;K;2035;29494
77;K;2036;29883
77;K;2037;29838
77;K;2038;31092
77;K;2039;31330
77;K;2040;32287
77;K;2041;34289
77;K;2042;34895
77;K;2043;36106
77;K;2044;37361
77;K;2045;35044
77;K;2046;32772
77;K;2047;31796
77;K;2048;32341
77;K;2049;33656
77;K;2050;34566
77;K;2051;33129
77;K;2052;33394
77;K;2053;34135
77;K;2054;31372
77;K;2055;30429
77;K;2056;30644
77;K;2057;29884
77;K;2058;29462
77;K;2059;27977
77;K;2060;27891
78;M;2019;18468
78;M;2020;19133
78;M;2021;21687
78;M;2022;22951
78;M;2023;25126
78;M;2024;26847
78;M;2025;28067
78;M;2026;27159
78;M;2027;25651
78;M;2028;24259
78;M;2029;24522
78;M;2030;24198
78;M;2031;24579
78;M;2032;25236
78;M;2033;24842
78;M;2034;25775
78;M;2035;26215
78;M;2036;26263
78;M;2037;26646
78;M;2038;26642
78;M;2039;28137
78;M;2040;28235
78;M;2041;29279
78;M;2042;31220
78;M;2043;32281
78;M;2044;33115
78;M;2045;34487
78;M;2046;32237
78;M;2047;30503
78;M;2048;29531
78;M;2049;29598
78;M;2050;31279
78;M;2051;31504
78;M;2052;30373
78;M;2053;30541
78;M;2054;31050
78;M;2055;29212
78;M;2056;27970
78;M;2057;28327
78;M;2058;27594
78;M;2059;27058
78;M;2060;25702
78;K;2019;21858
78;K;2020;22359
78;K;2021;25005
78;K;2022;26767
78;K;2023;28864
78;K;2024;30287
78;K;2025;31407
78;K;2026;30758
78;K;2027;29000
78;K;2028;27806
78;K;2029;28048
78;K;2030;26991
78;K;2031;27628
78;K;2032;28237
78;K;2033;28015
78;K;2034;28387
78;K;2035;28983
78;K;2036;28836
78;K;2037;29226
78;K;2038;29192
78;K;2039;30428
78;K;2040;30671
78;K;2041;31617
78;K;2042;33590
78;K;2043;34194
78;K;2044;35392
78;K;2045;36633
78;K;2046;34371
78;K;2047;32151
78;K;2048;31205
78;K;2049;31749
78;K;2050;33050
78;K;2051;33952
78;K;2052;32549
78;K;2053;32821
78;K;2054;33559
78;K;2055;30850
78;K;2056;29930
78;K;2057;30148
78;K;2058;29409
78;K;2059;29003
78;K;2060;27546
79;M;2019;16784
79;M;2020;17633
79;M;2021;18285
79;M;2022;20745
79;M;2023;21973
79;M;2024;24076
79;M;2025;25749
79;M;2026;26942
79;M;2027;26091
79;M;2028;24663
79;M;2029;23344
79;M;2030;23616
79;M;2031;23323
79;M;2032;23708
79;M;2033;24362
79;M;2034;23998
79;M;2035;24919
79;M;2036;25363
79;M;2037;25427
79;M;2038;25815
79;M;2039;25829
79;M;2040;27297
79;M;2041;27409
79;M;2042;28441
79;M;2043;30346
79;M;2044;31398
79;M;2045;32228
79;M;2046;33581
79;M;2047;31409
79;M;2048;29737
79;M;2049;28806
79;M;2050;28888
79;M;2051;30544
79;M;2052;30780
79;M;2053;29690
79;M;2054;29869
79;M;2055;30381
79;M;2056;28597
79;M;2057;27395
79;M;2058;27758
79;M;2059;27051
79;M;2060;26536
79;K;2019;20030
79;K;2020;21152
79;K;2021;21645
79;K;2022;24219
79;K;2023;25936
79;K;2024;27979
79;K;2025;29373
79;K;2026;30474
79;K;2027;29855
79;K;2028;28162
79;K;2029;27013
79;K;2030;27261
79;K;2031;26246
79;K;2032;26877
79;K;2033;27479
79;K;2034;27274
79;K;2035;27648
79;K;2036;28240
79;K;2037;28108
79;K;2038;28499
79;K;2039;28476
79;K;2040;29693
79;K;2041;29941
79;K;2042;30877
79;K;2043;32816
79;K;2044;33418
79;K;2045;34601
79;K;2046;35827
79;K;2047;33626
79;K;2048;31464
79;K;2049;30548
79;K;2050;31092
79;K;2051;32374
79;K;2052;33271
79;K;2053;31907
79;K;2054;32183
79;K;2055;32914
79;K;2056;30267
79;K;2057;29373
79;K;2058;29597
79;K;2059;28878
79;K;2060;28485
80;M;2019;15614
80;M;2020;15942
80;M;2021;16763
80;M;2022;17399
80;M;2023;19759
80;M;2024;20947
80;M;2025;22975
80;M;2026;24592
80;M;2027;25754
80;M;2028;24964
80;M;2029;23619
80;M;2030;22375
80;M;2031;22654
80;M;2032;22391
80;M;2033;22781
80;M;2034;23429
80;M;2035;23097
80;M;2036;24001
80;M;2037;24447
80;M;2038;24528
80;M;2039;24920
80;M;2040;24952
80;M;2041;26388
80;M;2042;26516
80;M;2043;27531
80;M;2044;29396
80;M;2045;30434
80;M;2046;31261
80;M;2047;32594
80;M;2048;30504
80;M;2049;28898
80;M;2050;28010
80;M;2051;28106
80;M;2052;29735
80;M;2053;29981
80;M;2054;28935
80;M;2055;29126
80;M;2056;29641
80;M;2057;27915
80;M;2058;26752
80;M;2059;27122
80;M;2060;26445
80;K;2019;19062
80;K;2020;19324
80;K;2021;20414
80;K;2022;20898
80;K;2023;23389
80;K;2024;25057
80;K;2025;27041
80;K;2026;28399
80;K;2027;29473
80;K;2028;28888
80;K;2029;27258
80;K;2030;26157
80;K;2031;26407
80;K;2032;25434
80;K;2033;26055
80;K;2034;26651
80;K;2035;26461
80;K;2036;26834
80;K;2037;27420
80;K;2038;27302
80;K;2039;27692
80;K;2040;27682
80;K;2041;28873
80;K;2042;29128
80;K;2043;30049
80;K;2044;31947
80;K;2045;32546
80;K;2046;33711
80;K;2047;34919
80;K;2048;32784
80;K;2049;30688
80;K;2050;29804
80;K;2051;30345
80;K;2052;31610
80;K;2053;32496
80;K;2054;31172
80;K;2055;31452
80;K;2056;32179
80;K;2057;29600
80;K;2058;28734
80;K;2059;28962
80;K;2060;28266
81;M;2019;13897
81;M;2020;14700
81;M;2021;15024
81;M;2022;15815
81;M;2023;16435
81;M;2024;18682
81;M;2025;19827
81;M;2026;21768
81;M;2027;23326
81;M;2028;24452
81;M;2029;23725
81;M;2030;22470
81;M;2031;21306
81;M;2032;21593
81;M;2033;21363
81;M;2034;21753
81;M;2035;22390
81;M;2036;22095
81;M;2037;22977
81;M;2038;23424
81;M;2039;23522
81;M;2040;23918
81;M;2041;23969
81;M;2042;25367
81;M;2043;25509
81;M;2044;26507
81;M;2045;28322
81;M;2046;29345
81;M;2047;30162
81;M;2048;31471
81;M;2049;29473
81;M;2050;27942
81;M;2051;27100
81;M;2052;27211
81;M;2053;28805
81;M;2054;29062
81;M;2055;28065
81;M;2056;28266
81;M;2057;28783
81;M;2058;27123
81;M;2059;26011
81;M;2060;26381
81;K;2019;17873
81;K;2020;18293
81;K;2021;18554
81;K;2022;19607
81;K;2023;20080
81;K;2024;22484
81;K;2025;24095
81;K;2026;26015
81;K;2027;27334
81;K;2028;28380
81;K;2029;27829
81;K;2030;26273
81;K;2031;25222
81;K;2032;25473
81;K;2033;24546
81;K;2034;25157
81;K;2035;25744
81;K;2036;25572
81;K;2037;25943
81;K;2038;26520
81;K;2039;26420
81;K;2040;26808
81;K;2041;26808
81;K;2042;27976
81;K;2043;28233
81;K;2044;29139
81;K;2045;30993
81;K;2046;31585
81;K;2047;32729
81;K;2048;33916
81;K;2049;31855
81;K;2050;29830
81;K;2051;28982
81;K;2052;29520
81;K;2053;30761
81;K;2054;31634
81;K;2055;30357
81;K;2056;30641
81;K;2057;31361
81;K;2058;28856
81;K;2059;28023
81;K;2060;28255
82;M;2019;12304
82;M;2020;12974
82;M;2021;13739
82;M;2022;14059
82;M;2023;14815
82;M;2024;15412
82;M;2025;17540
82;M;2026;18635
82;M;2027;20481
82;M;2028;21970
82;M;2029;23053
82;M;2030;22392
82;M;2031;21228
82;M;2032;20150
82;M;2033;20441
82;M;2034;20242
82;M;2035;20633
82;M;2036;21257
82;M;2037;20995
82;M;2038;21855
82;M;2039;22301
82;M;2040;22412
82;M;2041;22809
82;M;2042;22875
82;M;2043;24232
82;M;2044;24388
82;M;2045;25362
82;M;2046;27121
82;M;2047;28122
82;M;2048;28926
82;M;2049;30204
82;M;2050;28308
82;M;2051;26857
82;M;2052;26068
82;M;2053;26192
82;M;2054;27746
82;M;2055;28013
82;M;2056;27070
82;M;2057;27282
82;M;2058;27798
82;M;2059;26213
82;M;2060;25151
82;K;2019;15973
82;K;2020;16961
82;K;2021;17375
82;K;2022;17636
82;K;2023;18653
82;K;2024;19119
82;K;2025;21424
82;K;2026;22976
82;K;2027;24825
82;K;2028;26102
82;K;2029;27119
82;K;2030;26611
82;K;2031;25137
82;K;2032;24150
82;K;2033;24408
82;K;2034;23533
82;K;2035;24133
82;K;2036;24711
82;K;2037;24561
82;K;2038;24932
82;K;2039;25501
82;K;2040;25419
82;K;2041;25807
82;K;2042;25820
82;K;2043;26960
82;K;2044;27223
82;K;2045;28110
82;K;2046;29912
82;K;2047;30500
82;K;2048;31620
82;K;2049;32783
82;K;2050;30806
82;K;2051;28859
82;K;2052;28053
82;K;2053;28586
82;K;2054;29802
82;K;2055;30661
82;K;2056;29436
82;K;2057;29724
82;K;2058;30434
82;K;2059;28015
82;K;2060;27216
83;M;2019;10680
83;M;2020;11351
83;M;2021;11988
83;M;2022;12713
83;M;2023;13027
83;M;2024;13748
83;M;2025;14321
83;M;2026;16319
83;M;2027;17361
83;M;2028;19105
